month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2006-01-01,21.48677419354839,13.06,29.91,72.14774193548386,6.41,0.692258064516129,20.583870967741937,22.156451612903226,15.318387096774194,0.07097619567591162,2,0.0645,99.62,25.88
2006-02-01,23.073214285714283,13.14,34.41,54.068214285714284,0.0,0.7432142857142857,24.202142857142857,25.157857142857143,10.962142857142856,0.037988699923341196,0,0.0,55.05,44.19
2006-03-01,26.213548387096775,17.36,36.64,63.254516129032254,39.1,0.5738709677419355,22.760322580645163,25.62,17.126129032258063,0.1116189468912896,8,0.2581,0.0,32.64
2006-04-01,27.288999999999998,20.37,37.14,64.59833333333333,16.650000000000002,0.7733333333333333,22.141666666666666,25.762333333333334,18.670666666666666,0.1405411000556368,7,0.2333,0.0,30.43
2006-05-01,25.194193548387098,20.8,37.02,79.60064516129032,420.79,1.164516129032258,19.205806451612904,25.63225806451613,20.791612903225804,0.2507173420588975,21,0.6774,0.0,15.28
2006-06-01,22.824,19.1,27.36,90.20566666666667,494.43,1.279,17.324,25.749000000000002,21.020666666666667,0.3271971727057361,23,0.7667,62.17,6.59
2006-07-01,22.26290322580645,18.69,26.1,92.22935483870968,338.63,1.7319354838709677,15.975806451612904,24.784516129032255,20.88032258064516,0.3554118075801749,30,0.9677,78.2,5.01
2006-08-01,22.240000000000002,19.16,26.94,91.34161290322581,289.04,1.3861290322580644,16.67032258064516,25.618709677419353,20.668064516129032,0.3492910926993881,23,0.7419,78.86,5.63
2006-09-01,22.34466666666667,16.92,28.53,91.64666666666668,394.68,1.1616666666666666,16.898333333333333,25.316666666666666,20.821666666666665,0.33252139565503624,25,0.8333,75.87,5.58
2006-10-01,22.499032258064517,19.12,27.54,90.35032258064517,224.37,0.7638709677419355,16.15967741935484,23.603225806451615,20.72967741935484,0.3153614869482029,29,0.9355,71.46,6.61
2006-11-01,22.247666666666667,18.52,27.66,89.08666666666666,153.64,0.635,15.547,21.256333333333334,20.240333333333336,0.2685944581222851,22,0.7333,78.64,7.98
2006-12-01,20.12,13.12,27.26,79.65774193548387,0.29,0.876774193548387,19.350322580645162,21.07935483870968,16.10774193548387,0.08202491353717145,0,0.0,60.57,18.67
2007-01-01,21.649677419354838,12.84,31.9,66.4358064516129,4.069999999999999,0.7154838709677419,20.4158064516129,22.046774193548387,13.95774193548387,0.07397761357816968,1,0.0323,95.72,31.08
2007-02-01,23.537142857142857,14.69,34.17,60.89071428571429,0.2,0.6689285714285714,22.751785714285713,24.29678571428571,13.805714285714286,0.06358865811174308,0,0.0,41.8,36.62
2007-03-01,27.003225806451614,18.26,37.4,56.99258064516129,6.53,0.5967741935483871,23.807096774193546,25.301612903225806,15.791612903225808,0.059068018104162734,2,0.0645,0.0,40.47
2007-04-01,27.120333333333335,21.19,37.31,66.98366666666666,71.11,0.588,23.12933333333333,25.984333333333332,18.99866666666667,0.10987389837466166,14,0.4667,0.0,29.39
2007-05-01,24.79516129032258,20.28,32.75,81.56193548387097,208.42,0.9819354838709677,21.376774193548385,25.960967741935484,20.950000000000003,0.17658022589743916,19,0.6129,5.85,15.18
2007-06-01,23.084333333333333,19.37,30.08,90.869,579.21,1.3606666666666667,15.958,25.464333333333332,21.390666666666668,0.37331954498448805,27,0.9,54.73,5.72
2007-07-01,22.359032258064516,18.64,25.66,93.55032258064516,598.59,1.4458064516129032,13.426129032258064,24.965806451612906,21.225483870967743,0.4622192934852831,31,1.0,75.46,3.47
2007-08-01,21.959032258064518,18.64,26.41,92.5858064516129,377.86,1.2383870967741937,15.703870967741935,25.786129032258064,20.637096774193548,0.3909954088844966,26,0.8387,86.88,4.52
2007-09-01,22.275666666666666,18.37,27.89,92.29833333333333,390.48,1.1763333333333332,15.143333333333334,25.204333333333334,20.894,0.3991773901313266,30,1.0,77.84,4.63
2007-10-01,22.259354838709676,17.96,28.31,89.79129032258065,262.28000000000003,0.6806451612903226,16.085483870967742,22.928709677419352,20.363548387096774,0.29845664682958384,26,0.8387,78.3,7.16
