month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2009-01-01,19.534193548387094,9.81,31.82,68.80677419354839,0.98,2.5393548387096776,20.548387096774192,21.793870967741935,12.030645161290321,0.05714835482008851,0,0.0,43.83,29.41
2009-02-01,23.057142857142857,12.1,36.84,51.89107142857143,0.0,2.5157142857142856,23.796071428571427,23.925714285714285,9.885714285714286,0.005418557439694327,0,0.0,55.51,47.85
2009-03-01,26.285806451612903,15.66,37.45,41.071290322580644,16.28,2.411290322580645,23.02548387096774,25.048709677419353,9.47741935483871,0.08077165780221762,4,0.129,0.0,54.17
2009-04-01,28.482333333333333,18.29,38.46,46.155,39.78,2.2503333333333333,24.002000000000002,25.652,13.583666666666666,0.0643224699828473,7,0.2333,0.0,50.38
2009-05-01,27.039677419354838,19.87,38.45,61.987741935483875,157.2,2.4090322580645163,22.104193548387098,25.13483870967742,17.87516129032258,0.12057547678328495,12,0.3871,0.0,33.43
2009-06-01,23.445,17.48,32.45,78.44133333333335,95.86,3.8703333333333334,21.418,26.112333333333332,19.065333333333335,0.17977456374382472,10,0.3333,44.43,17.68
2009-07-01,23.14258064516129,18.17,31.04,76.79064516129033,31.75,5.543548387096774,16.336451612903225,24.98032258064516,18.390967741935484,0.34602719559911677,8,0.2581,53.07,15.18
2009-08-01,23.53516129032258,18.32,31.61,78.46451612903226,133.89,3.8045161290322578,19.11,25.42290322580645,19.128709677419355,0.24831559046326024,19,0.6129,41.85,16.19
2009-09-01,23.07,17.83,30.87,83.23866666666666,267.29,2.7596666666666665,18.383333333333333,24.642999999999997,19.780666666666665,0.2540139863923494,26,0.8667,55.14,12.5
2009-10-01,21.87709677419355,14.16,28.72,80.44419354838709,31.47,2.334838709677419,19.67806451612903,22.879032258064516,18.02774193548387,0.1399083538949596,7,0.2258,89.23,16.82
2009-11-01,21.566,14.83,28.25,83.89933333333333,63.480000000000004,2.284666666666667,15.562000000000001,20.98166666666667,18.378666666666668,0.2583048693303678,14,0.4667,98.11,11.94
2009-12-01,20.99516129032258,12.38,30.26,76.44032258064516,20.34,2.6238709677419356,15.388709677419355,19.369032258064518,16.00161290322581,0.20549930051295728,5,0.1613,85.58,18.72
2010-01-01,21.680967741935483,12.57,31.37,66.77548387096775,5.5600000000000005,2.456774193548387,18.917096774193546,20.7041935483871,13.762258064516129,0.08631569107084458,2,0.0645,94.83,30.36
2010-02-01,24.678571428571427,11.86,36.27,48.950357142857136,0.0,2.5417857142857145,22.766785714285714,23.246785714285714,10.369642857142859,0.02064801585472653,0,0.0,9.18,50.0
2010-03-01,27.78451612903226,16.15,38.36,37.80096774193548,3.4400000000000004,2.7600000000000002,23.92806451612903,25.11483870967742,9.229032258064517,0.04725390464447199,2,0.0645,0.0,59.26
2010-04-01,28.159,20.62,39.0,53.67733333333333,93.34,1.942,23.935333333333332,25.756333333333334,16.130666666666666,0.07070105734511911,9,0.3,0.0,43.05
2010-05-01,26.858064516129033,20.33,37.05,68.32612903225807,84.88,2.6764516129032256,22.754193548387097,25.339354838709678,19.63032258064516,0.10202159079335982,16,0.5161,0.0,28.44
2010-06-01,24.229333333333333,19.37,33.61,77.03633333333333,96.85,3.9346666666666663,19.145666666666667,25.508,19.495333333333335,0.24942501698813435,15,0.5,22.02,17.24
2010-07-01,22.907096774193548,18.19,30.26,79.20548387096774,107.91,4.1574193548387095,15.977741935483872,25.336129032258064,18.758709677419354,0.3693692546662931,19,0.6129,59.8,13.11
2010-08-01,23.088064516129034,17.03,30.66,82.26870967741935,157.54,3.568064516129032,15.48967741935484,25.40225806451613,19.58483870967742,0.3902243895005524,18,0.5806,54.63,10.81
2010-09-01,22.632,17.45,29.03,83.52833333333334,140.85999999999999,2.658,17.953333333333333,24.807000000000002,19.430333333333333,0.2762795447521533,17,0.5667,67.66,11.92
2010-10-01,22.452903225806452,17.45,29.41,86.35193548387096,123.14,1.8909677419354838,17.7241935483871,22.81064516129032,19.879677419354838,0.22298587247040835,23,0.7419,72.77,10.6
2010-11-01,21.296333333333333,16.43,27.48,87.58866666666667,138.72,2.0716666666666668,14.210666666666667,20.747,18.992,0.3150495653990135,17,0.5667,94.18,8.5
2010-12-01,19.519354838709678,9.73,26.74,82.82741935483871,16.87,2.2038709677419352,15.373548387096774,19.610967741935486,16.11,0.21607395466657908,6,0.1935,43.41,13.46
2011-01-01,20.138387096774192,9.51,30.74,69.05000000000001,0.31000000000000005,2.459032258064516,20.64032258064516,21.681935483870966,12.670322580645163,0.04804058678251544,0,0.0,61.1,29.46
2011-02-01,21.97,10.76,33.19,57.99214285714286,13.7,2.4257142857142857,21.853214285714284,23.27857142857143,10.786071428571429,0.06123043878490342,3,0.1071,86.57,39.44
2011-03-01,26.227096774193548,13.59,37.45,39.432903225806456,0.39,2.697741935483871,25.193225806451615,25.97741935483871,7.755806451612903,0.0301875077610827,0,0.0,0.0,58.74
2011-04-01,27.481333333333332,19.08,37.69,51.53933333333334,105.02,2.143333333333333,23.103333333333335,25.533666666666665,14.509333333333332,0.09518152504536481,8,0.2667,0.0,43.85
2011-05-01,26.74806451612903,19.37,36.1,65.48451612903226,62.11,2.1774193548387095,23.17838709677419,25.434838709677418,18.736129032258066,0.08871499594155852,12,0.3871,0.0,31.45
2011-06-01,24.399,18.61,33.09,71.89666666666668,25.54,5.006333333333333,18.234333333333332,25.165333333333333,18.297,0.2754185652219986,8,0.2667,17.17,20.36
2011-07-01,23.36741935483871,17.64,32.8,74.09161290322581,65.79,4.942903225806451,16.46516129032258,24.846774193548388,17.942903225806454,0.337332035053554,15,0.4839,46.65,17.17
2011-08-01,23.159354838709678,17.7,30.77,78.36806451612902,123.08,4.074838709677419,16.63225806451613,25.302258064516128,18.747096774193547,0.34265716434845794,20,0.6452,52.59,14.22
2011-09-01,23.407333333333334,16.74,31.95,76.613,94.67,3.3346666666666667,19.7,25.036,18.452333333333335,0.21313308835277212,16,0.5333,45.5,18.4
2011-10-01,23.021612903225805,16.14,31.04,79.13322580645162,100.98,1.8280645161290323,18.65838709677419,22.642258064516128,18.728064516129034,0.17594848342380076,19,0.6129,56.53,17.2
2011-11-01,21.236666666666668,12.98,29.88,75.03366666666666,39.48,2.854,16.881666666666668,21.459,15.599333333333334,0.2133059943768737,9,0.3,92.48,19.64
2011-12-01,20.62451612903226,10.21,30.89,66.52,10.27,2.8006451612903223,16.801935483870967,19.988709677419354,12.488709677419354,0.15942870975550716,2,0.0645,74.99,28.14
