month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2009-01-01,21.19645161290323,11.34,34.06,62.87870967741936,0.28,2.3770967741935483,20.828709677419358,21.80838709677419,11.721612903225807,0.04492204833890456,0,0.0,91.33,35.45
2009-02-01,24.96142857142857,13.38,37.95,43.58821428571429,0.0,2.2357142857142858,23.468214285714286,23.881785714285716,8.972857142857142,0.01731744156485071,0,0.0,1.1,55.43
2009-03-01,27.594838709677422,17.26,38.27,39.65935483870968,16.919999999999998,1.941290322580645,22.80354838709677,24.95967741935484,10.370967741935484,0.08638449111470126,4,0.129,0.0,55.13
2009-04-01,29.4,20.38,39.15,45.63866666666667,33.75,1.8909999999999998,23.214333333333332,25.565333333333335,14.457666666666666,0.09196046729946816,8,0.2667,0.0,49.36
2009-05-01,27.25032258064516,20.57,38.86,65.62483870967742,131.8,2.330322580645161,21.692903225806454,25.161935483870966,19.057419354838707,0.13786825978821038,15,0.4839,0.0,29.64
2009-06-01,23.861666666666668,18.15,33.13,79.03733333333334,116.56,3.643,19.651999999999997,26.141000000000002,19.612333333333332,0.24823074863241668,19,0.6333,32.52,15.76
2009-07-01,23.231612903225805,18.37,30.59,80.41677419354839,115.1,4.973225806451613,15.330967741935483,24.973870967741938,19.36193548387097,0.386119686381896,24,0.7742,50.53,12.02
2009-08-01,23.664193548387097,18.79,30.77,81.29838709677419,133.99,3.463225806451613,17.598709677419354,25.401935483870968,19.934516129032257,0.3071902064866787,23,0.7419,38.17,12.96
2009-09-01,23.483333333333334,18.29,30.58,84.72366666666667,193.03,2.645,17.796666666666667,24.717333333333332,20.526999999999997,0.2799924479447621,27,0.9,43.33,11.0
2009-10-01,22.895806451612902,14.77,30.24,78.88064516129033,51.02,2.1225806451612903,19.951290322580647,22.903548387096773,18.62516129032258,0.1288995929634793,10,0.3226,60.12,18.4
2009-11-01,22.692999999999998,16.11,29.93,81.15866666666668,74.49,1.9766666666666666,16.135666666666665,21.008,18.825666666666667,0.23192751967504444,15,0.5,65.91,14.47
2009-12-01,22.41548387096774,13.27,31.57,73.52935483870968,24.39,2.1903225806451614,15.625483870967741,19.39483870967742,16.61741935483871,0.19434834675004986,4,0.129,73.84,21.33
2010-01-01,23.44645161290323,13.32,33.39,59.96612903225807,0.58,2.0351612903225806,19.015806451612903,20.718064516129033,13.62483870967742,0.0821629869523246,0,0.0,44.39,36.74
2010-02-01,26.252142857142854,13.91,36.93,43.43107142857143,0.01,1.9292857142857145,22.376785714285713,23.205000000000002,10.477142857142857,0.035691199556745934,0,0.0,0.0,54.55
2010-03-01,28.94645161290323,18.0,38.96,34.49709677419355,3.36,2.176774193548387,23.46516129032258,25.01225806451613,9.410645161290324,0.06185354277902444,1,0.0323,0.0,61.45
2010-04-01,28.57633333333333,21.21,39.45,57.391333333333336,131.22,1.5539999999999998,23.764333333333333,25.716333333333335,17.680666666666664,0.07590506681875342,16,0.5333,0.0,39.37
2010-05-01,26.57967741935484,21.26,34.94,74.03258064516129,90.91,2.3509677419354835,22.20967741935484,25.325806451612905,20.99806451612903,0.12304165074512807,16,0.5161,0.0,22.77
2010-06-01,24.336000000000002,19.68,33.2,79.59233333333333,104.86,3.602333333333333,18.203333333333333,25.53666666666667,20.215,0.2871687769220729,23,0.7667,18.97,14.55
2010-07-01,23.095806451612905,18.56,30.32,81.6632258064516,152.98,3.907741935483871,15.073548387096775,25.348709677419354,19.50258064516129,0.4053524388847176,29,0.9355,54.41,10.9
2010-08-01,23.330000000000002,18.7,30.49,84.24967741935485,163.26999999999998,3.388387096774194,15.457096774193548,25.469032258064516,20.28290322580645,0.39310231273906326,28,0.9032,47.71,9.56
2010-09-01,23.175333333333334,17.83,29.42,83.56233333333333,139.67,2.4563333333333333,18.171666666666667,24.826999999999998,19.978666666666665,0.2680683664290221,21,0.7,52.13,12.03
2010-10-01,23.08645161290323,17.79,29.18,86.2583870967742,134.03,1.8758064516129032,17.35258064516129,22.83677419354839,20.489032258064515,0.24014747012458693,21,0.6774,54.67,10.44
2010-11-01,22.025666666666666,17.04,27.84,87.24766666666666,159.01,1.6403333333333334,14.657000000000002,20.747,19.654666666666667,0.29353641490335947,22,0.7333,84.98,9.01
2010-12-01,20.538709677419355,11.45,28.02,81.87516129032258,10.870000000000001,1.7580645161290323,16.371935483870967,19.64483870967742,16.918064516129032,0.16660372091495756,3,0.0968,72.53,15.11
2011-01-01,21.326129032258066,12.33,31.71,67.89838709677419,0.02,2.044516129032258,20.813870967741938,21.740322580645163,13.530645161290321,0.04261443727279468,0,0.0,95.03,30.73
2011-02-01,23.638571428571428,11.63,35.1,53.48392857142857,10.62,1.9082142857142856,22.152142857142856,23.297500000000003,10.716071428571428,0.04916223383870144,4,0.1429,38.9,44.23
2011-03-01,27.548387096774192,14.59,38.29,37.395806451612906,1.9300000000000002,1.9896774193548388,25.013548387096773,25.90806451612903,8.75290322580645,0.034526551702670716,1,0.0323,0.0,60.44
2011-04-01,28.080333333333332,19.81,38.4,52.51133333333333,125.52999999999999,1.7036666666666667,22.942333333333334,25.491666666666667,15.573333333333332,0.10000653808434123,11,0.3667,0.0,42.74
2011-05-01,26.886774193548387,19.9,35.9,69.11483870967741,61.94,2.14,23.03322580645161,25.49483870967742,19.826129032258066,0.09655338208872144,12,0.3871,0.0,27.9
2011-06-01,24.446666666666665,18.74,32.49,75.81400000000001,66.75,4.452666666666667,16.972,25.177,19.342666666666666,0.325892679826826,19,0.6333,15.81,16.3
2011-07-01,23.268387096774195,18.1,31.58,78.00129032258064,98.83,4.492580645161291,15.418709677419356,24.823548387096775,18.81032258064516,0.37886762049562717,28,0.9032,49.47,13.66
2011-08-01,23.120967741935484,18.11,29.99,81.67999999999999,131.97,3.821290322580645,16.005806451612905,25.34225806451613,19.503870967741936,0.36841435317778537,27,0.871,53.69,11.57
2011-09-01,23.486666666666668,17.2,32.31,79.99499999999999,92.56,3.158333333333333,18.790000000000003,25.076,19.340666666666667,0.2506779390652416,19,0.6333,43.24,14.99
