month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2015-01-01,21.258387096774193,13.03,29.72,75.59709677419356,4.12,0.31193548387096776,18.61935483870968,21.3141935483871,16.17290322580645,0.1264339982443926,2,0.0645,93.1,21.32
2015-02-01,23.326071428571428,14.16,32.62,62.59571428571429,1.74,0.3757142857142857,22.22357142857143,23.668928571428573,14.366785714285713,0.061065592322665396,0,0.0,47.83,35.12
2015-03-01,25.32451612903226,16.58,35.02,65.67451612903226,37.53,0.34516129032258064,22.239354838709676,24.895806451612902,16.728387096774195,0.10670277414255547,10,0.3226,0.0,30.66
2015-04-01,25.192333333333334,18.72,33.35,75.97466666666666,133.56,0.31933333333333336,21.517999999999997,25.48166666666667,19.820333333333334,0.15554974164431967,23,0.7667,0.0,20.29
2015-05-01,24.14483870967742,20.03,31.95,85.23451612903226,195.74,0.37451612903225806,19.317419354838712,24.434516129032257,21.174516129032256,0.20942083514858656,24,0.7742,24.43,11.67
2015-06-01,22.901666666666664,19.01,28.28,89.65100000000001,278.78,0.522,18.973333333333336,24.530666666666665,20.976666666666667,0.22654636373518844,29,0.9667,59.95,8.0
2015-07-01,22.562258064516126,18.3,27.46,90.0583870967742,143.46,0.5461290322580645,20.83483870967742,25.09,20.723225806451612,0.16959590635004307,25,0.8065,69.65,8.26
2015-08-01,22.686774193548384,19.54,28.29,89.53935483870967,133.26,0.45483870967741935,21.17225806451613,25.52741935483871,20.7241935483871,0.17060719024451887,21,0.6774,66.09,8.68
2015-09-01,22.754666666666665,19.07,28.87,89.57533333333335,213.92,0.41600000000000004,20.387666666666668,24.821666666666665,20.783,0.178634257704962,24,0.8,64.15,8.56
2015-10-01,22.77806451612903,17.88,29.03,87.75419354838711,220.06,0.30741935483870964,18.568064516129034,23.008709677419354,20.393870967741936,0.1929984437870651,28,0.9032,63.48,9.88
2015-11-01,22.037333333333333,16.57,27.3,90.196,234.5,0.29133333333333333,13.46,21.103,20.213,0.3621759939345117,27,0.9,84.65,6.25
2015-12-01,21.749354838709678,14.17,27.19,87.36870967741935,84.09,0.29129032258064513,14.675161290322581,20.4358064516129,19.35225806451613,0.28188978863790615,17,0.5484,92.88,9.07
2016-01-01,21.26967741935484,13.57,29.68,79.57903225806452,1.23,0.30516129032258066,18.52806451612903,20.786451612903225,17.106774193548386,0.10864707160371212,0,0.0,93.42,18.2
2016-02-01,23.905862068965515,13.14,34.14,68.44379310344827,31.49,0.333448275862069,21.233448275862067,23.144482758620686,16.573103448275862,0.08256976415024053,11,0.3793,31.26,28.95
2016-03-01,26.28774193548387,17.85,36.66,66.4190322580645,32.67,0.3454838709677419,23.359032258064516,24.903225806451612,17.99258064516129,0.06200777202072538,11,0.3548,0.0,31.5
2016-04-01,27.096333333333334,21.37,36.29,71.82199999999999,55.089999999999996,0.39966666666666667,23.157666666666668,25.163,20.416,0.07969373021234882,10,0.3333,0.0,25.93
2016-05-01,25.18032258064516,20.88,35.02,81.17032258064515,190.85,0.46741935483870967,20.706129032258065,25.010967741935485,21.143870967741936,0.17211803853793173,24,0.7742,0.0,15.59
2016-06-01,22.682333333333336,19.13,27.01,90.402,284.53,0.5993333333333334,17.936666666666667,24.608666666666668,20.922666666666668,0.2711239942567659,27,0.9,66.22,7.0
2016-07-01,22.081290322580646,18.8,26.39,91.38677419354839,311.88,0.5490322580645162,18.47193548387097,24.673548387096773,20.517096774193547,0.25134661646271306,31,1.0,83.39,6.45
2016-08-01,22.159032258064517,17.45,26.49,90.74580645161289,144.01,0.5767741935483871,21.106451612903225,25.545806451612904,20.462903225806453,0.17378017981614313,30,0.9677,81.17,7.65
2016-09-01,21.946,16.92,26.64,89.40833333333333,44.03,0.5103333333333333,21.424333333333333,25.290000000000003,19.980999999999998,0.15285356530908145,16,0.5333,87.26,8.97
2016-10-01,22.414193548387097,17.8,28.33,87.16064516129032,136.79,0.3864516129032258,18.603225806451615,22.23741935483871,19.948064516129033,0.1634269467332018,15,0.4839,73.88,10.74
