month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2003-01-01,21.92967741935484,14.49,31.19,71.78967741935485,1.9700000000000002,0.3103225806451613,19.201290322580647,21.587741935483873,15.781290322580647,0.110546606497116,1,0.0323,87.72,25.09
2003-02-01,24.082500000000003,16.77,32.79,71.14857142857143,84.78999999999999,0.29464285714285715,21.356428571428573,23.649642857142858,17.345000000000002,0.09696612754647449,11,0.3929,26.21,26.05
2003-03-01,24.980645161290322,14.79,34.17,68.37483870967742,105.02000000000001,0.32225806451612904,23.524193548387096,25.406774193548387,17.245806451612903,0.07409758636888819,8,0.2581,0.55,29.28
2003-04-01,25.604666666666667,18.47,34.63,74.94966666666666,110.99,0.31033333333333335,22.532333333333334,25.763666666666666,19.871666666666666,0.12542210606668303,19,0.6333,0.0,21.91
2003-05-01,24.184193548387096,20.95,30.97,87.02290322580646,175.54,0.4641935483870968,21.68548387096774,25.210967741935484,21.68548387096774,0.1398392916549378,13,0.4194,23.31,11.16
2003-06-01,22.773333333333333,18.56,28.96,89.16066666666667,345.76,0.5446666666666666,20.281,25.017,20.753,0.18931126833753054,24,0.8,63.62,8.79
2003-07-01,21.93967741935484,19.04,26.64,92.47290322580645,277.24,0.5103225806451613,17.67322580645161,24.969677419354838,20.591290322580647,0.2922124899878563,27,0.871,87.44,5.33
2003-08-01,22.07161290322581,18.93,25.82,92.00806451612904,235.35,0.5483870967741935,19.88225806451613,25.276451612903223,20.631290322580647,0.2134078640070446,23,0.7419,83.67,6.29
2003-09-01,22.560333333333332,19.55,28.74,88.70866666666666,47.98,0.47433333333333333,22.291666666666668,25.460666666666665,20.436,0.12446649734230564,10,0.3333,69.7,9.89
2003-10-01,22.52516129032258,19.05,27.92,90.48290322580644,458.65,0.37290322580645163,17.850645161290323,23.08225806451613,20.736451612903227,0.22665082803437908,24,0.7742,70.71,7.36
2003-11-01,21.784,16.17,27.48,87.25766666666667,56.46,0.26233333333333336,14.53,21.62066666666667,19.378,0.3279578181369678,14,0.4667,91.89,8.56
