month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2024-01-01,21.233225806451614,15.18,29.41,84.23419354838708,31.380000000000003,1.1396774193548387,16.51967741935484,20.690322580645162,18.155161290322578,0.20157468038665427,8,0.2581,92.38,12.59
2024-02-01,23.66241379310345,15.11,33.19,70.77655172413793,1.76,1.3120689655172413,21.75551724137931,23.526896551724136,17.051379310344828,0.0752916691094565,1,0.0345,38.22,27.02
2024-03-01,26.61193548387097,17.34,37.94,51.62032258064516,2.35,1.2841935483870968,23.800967741935484,25.209032258064518,14.049032258064516,0.05585555612427706,1,0.0323,0.0,45.68
2024-04-01,29.365666666666666,20.19,39.88,53.34533333333333,20.27,1.3176666666666668,23.628666666666668,25.529999999999998,17.304666666666666,0.0744744744744743,3,0.1,0.0,43.18
2024-05-01,27.08483870967742,21.22,38.82,72.13774193548387,193.07999999999998,1.3267741935483872,18.28774193548387,23.70451612903226,20.754193548387097,0.22851232921452302,24,0.7742,0.0,21.5
2024-06-01,24.165000000000003,18.85,32.09,79.15,116.44,2.048,18.490333333333336,24.68,19.91166666666667,0.2507968665586169,19,0.6333,23.86,15.62
2024-07-01,23.855483870967742,19.59,31.24,75.74612903225807,82.59,3.289677419354839,16.101935483870967,24.29806451612903,18.99774193548387,0.33731612766183416,19,0.6129,32.7,16.07
2024-08-01,23.945483870967742,18.85,31.96,82.86032258064516,203.89000000000001,1.6051612903225805,18.896129032258063,25.07161290322581,20.575161290322583,0.24631378502869217,23,0.7419,30.13,12.92
2024-09-01,24.081,18.33,32.14,78.60566666666666,34.25,2.0633333333333335,21.240000000000002,25.237333333333332,19.65533333333333,0.15838968723584101,9,0.3,26.26,18.01
2024-10-01,23.654516129032256,17.78,29.52,84.64967741935483,259.71,0.8596774193548387,16.6658064516129,22.874193548387098,20.68032258064516,0.2714144690452688,25,0.8065,38.44,11.18
2024-11-01,22.229,17.92,27.44,88.25666666666666,105.33,1.1783333333333335,14.287,20.500333333333334,20.067999999999998,0.30308450269101317,21,0.7,79.17,8.18
2024-12-01,22.260967741935485,16.63,28.74,86.39870967741936,146.54,1.102258064516129,14.876774193548387,19.7041935483871,19.710322580645162,0.24499451565902142,13,0.4194,78.26,10.27
