month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2000-01-01,21.482580645161292,13.17,32.25,65.57870967741935,2.71,1.6312903225806452,19.44709677419355,21.780645161290323,13.16483870967742,0.10713862559241705,0,0.0,99.5,30.73
2000-02-01,23.96,13.19,34.98,63.20172413793103,61.05,1.416206896551724,20.08448275862069,23.78206896551724,14.998620689655171,0.15547790279549922,7,0.2414,29.71,31.08
2000-03-01,25.87741935483871,14.65,37.26,51.52838709677419,1.4100000000000001,1.340967741935484,24.12,25.645806451612902,13.134193548387097,0.05949535860733057,0,0.0,0.0,45.59
2000-04-01,27.592,19.55,38.32,58.702666666666666,28.9,1.633,22.073333333333334,26.136666666666667,17.184666666666665,0.15546486417548777,7,0.2333,0.0,34.88
2000-05-01,25.880967741935482,19.42,36.46,67.31870967741936,41.42,2.3419354838709676,21.193548387096776,25.830322580645163,18.371935483870967,0.17950895421734891,13,0.4194,0.0,26.81
2000-06-01,22.868,17.5,29.92,79.37766666666667,115.49000000000001,3.8123333333333336,14.790666666666668,25.455,18.741,0.41894847115825307,26,0.8667,60.91,11.98
2000-07-01,22.706774193548387,17.93,31.34,78.52741935483871,83.13,3.6551612903225807,17.15225806451613,25.212903225806453,18.343225806451613,0.3197031729785057,18,0.5806,65.52,14.61
2000-08-01,22.30322580645161,17.57,30.01,83.1974193548387,189.95000000000002,3.321935483870968,14.852903225806452,25.65516129032258,19.073548387096775,0.42105594045089334,28,0.9032,77.05,9.73
2000-09-01,23.006333333333334,18.63,30.7,83.65866666666668,85.67999999999999,1.7263333333333333,17.28033333333333,24.866333333333333,19.779999999999998,0.3050711135538011,18,0.6,56.96,11.36
2000-10-01,22.24451612903226,14.42,29.73,81.75870967741936,120.37,1.3938709677419354,17.66032258064516,23.641290322580645,18.585483870967742,0.25298821089400714,19,0.6129,78.73,13.63
2000-11-01,21.661,13.94,29.79,77.27433333333333,83.56,1.6303333333333332,17.162333333333333,21.818666666666665,16.894,0.21341053532143728,8,0.2667,95.4,17.88
2000-12-01,19.705161290322582,10.73,30.47,71.47806451612904,25.89,1.6493548387096775,18.999354838709678,21.62548387096774,13.109032258064516,0.12143677560822796,5,0.1613,48.72,25.06
2001-01-01,21.793225806451613,13.38,31.47,65.97354838709677,7.64,1.565806451612903,18.381290322580647,21.612903225806452,13.771612903225806,0.14952238805970142,2,0.0645,91.62,28.94
2001-02-01,25.002142857142854,14.15,36.96,50.145357142857144,2.37,1.3332142857142857,21.834285714285716,23.889642857142857,11.262857142857143,0.08603549057421767,0,0.0,0.0,45.57
2001-03-01,27.311935483870965,16.26,38.63,46.443548387096776,1.17,1.4696774193548388,22.850645161290323,25.251612903225805,13.090967741935483,0.09508175779253947,0,0.0,0.0,48.46
2001-04-01,25.935333333333332,18.09,36.66,67.11,206.89,1.2476666666666667,20.816333333333333,26.255333333333333,18.233999999999998,0.20715791077368406,14,0.4667,0.0,26.08
2001-05-01,25.016774193548386,18.58,34.86,75.93774193548387,60.55,2.1970967741935485,21.74967741935484,26.47451612903226,19.818064516129034,0.17846742454703857,17,0.5484,0.0,19.77
2001-06-01,22.679333333333332,18.61,29.26,83.032,123.82,3.497333333333333,15.307666666666668,25.244000000000003,19.411333333333335,0.39361168330428353,25,0.8333,66.3,10.29
2001-07-01,22.61064516129032,18.03,29.81,81.87806451612903,116.97,3.561935483870968,15.038709677419355,25.294838709677418,19.062580645161294,0.40546331012319226,22,0.7097,68.27,10.77
2001-08-01,22.848064516129032,18.58,29.83,81.50225806451614,68.59,3.359677419354839,14.711612903225806,25.858709677419355,19.183870967741935,0.43107706893540587,20,0.6452,61.48,10.52
2001-09-01,23.052333333333333,18.4,31.71,81.09366666666666,101.92,1.8563333333333332,18.961333333333336,25.243,19.212,0.24884786541483428,17,0.5667,55.65,14.2
2001-10-01,22.622258064516128,17.95,29.52,83.83451612903225,129.72,1.5454838709677419,16.434516129032257,23.218064516129033,19.461290322580645,0.2921668333889075,20,0.6452,67.94,11.44
2001-11-01,21.604,15.41,28.62,84.22600000000001,96.95,1.1626666666666667,17.329333333333334,21.549666666666667,18.538,0.19584216306516722,15,0.5,97.03,12.68
